tir_70_180,tight_80_140,tbr_70,tbr_54,tar_180,mean_glucose,sd_glucose,cv_glucose,rmse_110,total_insulin_u,safety_interventions,return,normality_rmse,cohort,method,seed_index,subject_seed,day_seed,runtime_s
88.23529411764706,73.35640138408304,0.0,0.0,11.76470588235294,127.398849247721,37.8707301736062,29.726116363867902,41.61669804592153,51.45195258956532,0.0,-266.6610231216608,25.70262295087522,t1d,Fixed PID,23,900391,1000713,0.1146173189999899
79.93079584775087,65.39792387543253,0.0,0.0,20.06920415224913,136.9542207236357,49.15167691691644,35.889128978435195,55.98265701791711,63.678836920122286,0.0,-514.4054663374445,46.8558621481887,t1d,Fixed PID,24,900408,1000744,0.1151620589998856
88.58131487889274,70.58823529411765,0.0,0.0,11.418685121107266,120.72766360751436,37.8584816016537,31.358580519483603,39.28597717351799,44.817340933330094,0.0,-234.2939705945891,26.93655406716,t1d,Fixed PID,25,900425,1000775,0.1163419330000579
85.46712802768167,72.66435986159169,0.0,0.0,14.53287197231834,127.96274581247198,38.04521478754811,29.731477349902264,42.01297618705244,52.29681425658121,0.0,-268.2016779989334,18.885388932725345,t1d,Fixed PID,26,900442,1000806,0.1166509720001158
77.50865051903114,66.08996539792388,0.0,0.0,22.491349480968857,142.10767834728222,60.59722443433348,42.64176653864276,68.48518565319097,51.58749066358645,0.0,-835.9303942215713,26.367944617438376,t1d,Fixed PID,27,900459,1000837,0.11510470300027
81.31487889273356,73.70242214532871,0.0,0.0,18.68512110726644,132.88030468280246,52.63181027425198,39.60843587760351,57.30646253458173,50.80938440884911,0.0,-558.6340036108331,38.483953940329485,t1d,Fixed PID,28,900476,1000868,0.117837867000162
92.38754325259517,76.8166089965398,0.0,0.0,7.612456747404845,114.20219665802408,31.69281012897733,27.7514890750138,31.91578167162865,42.6911609542938,0.0,-148.85863894803285,22.847185528069755,t1d,Fixed PID,29,900493,1000899,0.1165961320002679
87.19723183391004,68.85813148788927,0.0,0.0,12.802768166089963,133.81764900782397,32.40201239758582,24.213556760133603,40.168868205280894,30.20839317677954,0.0,-240.51405181841733,24.432011513011588,t1d,SL-LQG,0,900000,1000000,0.3883643409999422
82.35294117647058,58.82352941176471,0.0,0.0,17.647058823529413,145.54917241451668,39.69116253910629,27.269933508153425,53.23232920119985,37.27656101413136,0.0,-455.1809590504465,31.71299574006296,t1d,SL-LQG,1,900017,1000031,0.3106931699999222
74.39446366782006,53.28719723183391,0.0,0.0,25.60553633217993,154.11251240651902,49.698327169116496,32.24808056987737,66.38743123027064,41.425589514410994,0.0,-742.0970081224941,47.6337477642341,t1d,SL-LQG,2,900034,1000062,0.3432505330001731
83.39100346020761,68.85813148788927,0.0,0.0,16.608996539792386,135.8227251167033,38.194534754205,28.12087205685721,46.04984026980833,34.45620604847059,0.0,-326.7254609868771,26.09037855280506,t1d,SL-LQG,3,900051,1000093,0.3762403640002958
76.12456747404845,62.9757785467128,0.0,0.0,23.87543252595156,149.87954859718042,55.6130908994389,37.10518974733896,68.35563247205265,41.23248419004733,0.0,-830.4818592764452,54.14567701323381,t1d,SL-LQG,4,900068,1000124,0.3334110529999634
69.8961937716263,52.24913494809689,0.0,0.0,30.103806228373703,157.51362274194145,50.487598321007845,32.05284561559666,69.26558936038806,45.59713237301709,0.0,-796.5338616545499,39.04672121266627,t1d,SL-LQG,5,900085,1000155,0.3874697100000048
80.96885813148789,63.66782006920416,0.0,0.0,19.031141868512112,143.06397438520898,41.8527267502521,29.254553377330996,53.28054113242901,38.8910325294756,0.0,-456.07333763005295,31.3516959715452,t1d,SL-LQG,6,900102,1000186,0.3041877330001625
70.24221453287197,56.40138408304498,0.0,0.0,29.757785467128027,156.45409915897525,57.90953641639984,37.01375465883904,74.16126941032852,40.075551724237215,0.0,-968.8835774104992,46.229022258813394,t1d,SL-LQG,7,900119,1000217,0.3217047879998063
90.3114186851211,72.31833910034602,0.0,0.0,9.688581314878892,134.001288786228,37.221869595650006,27.77724746739561,44.23500236398236,30.50723709027604,0.0,-326.8900979612268,29.82299343709143,t1d,SL-LQG,8,900136,1000248,0.3532317539998075
87.5432525951557,71.62629757785467,0.0,0.0,12.45674740484429,131.76777775504996,34.117933097747304,25.89247058652755,40.42080788611379,38.75556296410726,0.0,-250.3209810359321,28.82188172561265,t1d,SL-LQG,9,900153,1000279,0.3283044300001165
85.12110726643598,77.50865051903114,0.0,0.0,14.878892733564014,136.4391157640287,42.53424334466296,31.17452286793318,50.01928251841777,30.57077782423445,0.0,-419.5283000519846,22.195313865767115,t1d,SL-LQG,10,900170,1000310,0.3316916069998115
78.89273356401384,60.207612456747405,0.0,0.0,21.10726643598616,144.66333132448275,38.17052240723795,26.38576207098446,51.51207465906988,39.73773365277701,0.0,-410.0434142709827,35.43634885486214,t1d,SL-LQG,11,900187,1000341,0.3109739229998922
82.35294117647058,64.01384083044984,0.0,0.0,17.647058823529413,137.9522753111247,38.64714032412416,28.014862558057125,47.64202954509898,34.35574196029256,0.0,-351.096223331103,26.16292016378974,t1d,SL-LQG,12,900204,1000372,0.3124678940002923
88.58131487889274,66.08996539792388,0.0,0.0,11.418685121107266,136.93208674586134,41.917407912951134,30.611822918281828,49.76270248690139,37.11811119842244,0.0,-417.05529423025774,37.59117933389219,t1d,SL-LQG,13,900221,1000403,0.3053354339999714
77.16262975778547,63.32179930795848,0.0,0.0,22.837370242214533,148.55967067138502,52.50008056775502,35.33938943893161,65.06588534249389,40.23225733654336,0.0,-737.9605517075165,38.24237055713497,t1d,SL-LQG,14,900238,1000434,0.2998271550000027
87.19723183391004,73.70242214532871,0.0,0.0,12.802768166089963,135.48073484536863,41.32491438123324,30.502428576579216,48.48821745896788,32.71703994050109,0.0,-392.4680663632083,38.51162398699901,t1d,SL-LQG,15,900255,1000465,0.3061341060001723
69.8961937716263,43.59861591695502,0.0,0.0,30.103806228373703,154.07317199532477,40.69014014397279,26.409620582879604,59.93665799956812,38.673707879852216,0.0,-551.043096977373,36.07987005809142,t1d,SL-LQG,16,900272,1000496,0.2918844089999766
90.65743944636678,73.35640138408304,0.0,0.0,9.342560553633218,131.2611836249861,29.794121362119803,22.69834884869069,36.56030643102277,35.8054454356532,0.0,-198.09060905454152,27.6157988954236,t1d,SL-LQG,17,900289,1000527,0.2951151829997798
83.73702422145328,65.7439446366782,0.0,0.0,16.26297577854671,142.73977947584908,39.52138540486052,27.687716451563777,51.26820094463648,37.20843720702533,0.0,-422.16458588494055,35.602544390885114,t1d,SL-LQG,18,900306,1000558,0.2837469099999907
62.629757785467135,44.636678200692046,0.0,0.0,37.37024221453287,160.68160041848583,47.6177366101628,29.634840881684767,69.48544895960096,49.03958371797259,0.0,-772.5619864179563,44.90301894758508,t1d,SL-LQG,19,900323,1000589,0.287669131000257
85.12110726643598,65.05190311418684,0.0,0.0,14.878892733564014,138.41325583403952,34.332749248049424,24.80452398953401,44.51934524403947,39.485842345310616,0.0,-301.316325694062,31.301354469614992,t1d,SL-LQG,20,900340,1000620,0.2852290939999875
80.27681660899654,57.09342560553633,0.0,0.0,19.72318339100346,144.4844360814981,41.45574914319012,28.692190153828424,53.86844000218959,40.57624572547765,0.0,-451.5749823367896,40.06627827453201,t1d,SL-LQG,21,900357,1000651,0.2922197780003444
93.07958477508652,78.89273356401384,0.0,0.0,6.920415224913495,126.33589063755664,30.06174627944012,23.795095857347352,34.16786345312308,36.06468498424893,0.0,-179.4181784233311,26.812382868127862,t1d,SL-LQG,22,900374,1000682,0.2866746629997578
84.42906574394463,56.74740484429066,0.0,0.0,15.570934256055365,140.51929976672372,39.82933741300234,28.344389332371485,50.122994586193485,38.757873553168025,0.0,-393.29617146997606,36.56380707610286,t1d,SL-LQG,23,900391,1000713,0.2846761419996255
72.31833910034602,54.67128027681662,0.0,0.0,27.68166089965398,150.62039788077342,51.97645560516003,34.508244790525,65.89552891273206,49.15826611080817,0.0,-723.1769580562686,57.729071420583125,t1d,SL-LQG,24,900408,1000744,0.2810311319999528
87.88927335640139,68.16608996539793,0.0,0.0,12.110726643598616,131.83827195438644,35.98127123184149,27.291977282810816,42.036677284536886,35.54579125179552,0.0,-272.2732048464401,32.94630132279095,t1d,SL-LQG,25,900425,1000775,0.2971240100000614
77.85467128027682,54.32525951557093,0.0,0.0,22.145328719723185,145.57775645304764,40.07101727525663,27.52550818996892,53.53416826022092,38.70402661674168,0.0,-442.1966965195165,30.898240595258137,t1d,SL-LQG,26,900442,1000806,0.2903111100004025
73.01038062283737,55.017301038062286,0.0,0.0,26.989619377162636,158.06730618231865,63.49014737335591,40.1665270996172,79.54568903677291,38.471672647181904,0.0,-1165.5077504242352,36.66680861411804,t1d,SL-LQG,27,900459,1000837,0.305620412999815
79.93079584775087,68.16608996539793,0.0,0.0,20.06920415224913,144.3162186400229,50.25730166365827,34.824430779341746,60.7837104200874,38.25869836243669,0.0,-634.2330539931042,43.3315912894014,t1d,SL-LQG,28,900476,1000868,0.2993543160000627
91.00346020761243,75.77854671280276,0.0,0.0,8.996539792387544,128.0889164710922,28.764627924849137,22.456765750954645,33.93743846783101,34.018431878710494,0.0,-168.70002843748114,28.800093981379263,t1d,SL-LQG,29,900493,1000899,0.3102944819997901
75.08650519031141,48.44290657439446,0.0,0.0,24.91349480968858,132.08525450165527,49.85429604509159,37.74402845585373,54.44822425624,33.32849896526545,0.0,-446.25076729299496,41.78716404125921,t1d,Direct PPO,0,900000,1000000,0.1298695519999455
69.8961937716263,49.13494809688581,0.0,0.0,30.103806228373703,157.30942075962443,60.17277364664326,38.251220655493896,76.46185578655731,34.81626317711647,0.0,-1013.2136684532448,60.0097709051118,t1d,Direct PPO,1,900017,1000031,0.1375060909999774
51.903114186851205,39.44636678200692,0.0,0.0,48.09688581314879,179.2312056788253,75.50361823709694,42.12637969550694,102.3427098901104,34.51583975556147,0.0,-1894.6916822427568,89.7341526741915,t1d,Direct PPO,2,900034,1000062,0.1215803029999733
68.16608996539793,38.062283737024224,0.0,0.0,31.83391003460208,146.21186986534664,60.00774916980075,41.04163993324529,69.99835365427914,34.59963498456786,0.0,-797.7857822527327,57.74467429857432,t1d,Direct PPO,3,900051,1000093,0.1196571519999452
65.39792387543253,53.97923875432527,0.0,0.0,34.602076124567475,165.94081032745098,77.46779206611866,46.68399046217232,95.4456257053243,35.370215323199474,0.0,-1710.3923031250586,86.36746599484543,t1d,Direct PPO,4,900068,1000124,0.1204046539996852
55.017301038062286,39.7923875432526,0.0,0.0,44.982698961937714,177.6294678919792,67.74798475429203,38.1400595060563,95.64336224362968,35.80998684120721,0.0,-1620.8690853828336,69.81325295223093,t1d,Direct PPO,5,900085,1000155,0.1200275529999999
